Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2015120059103,2,1,1,2,59,9,2,0,0,0,0,0,9,1,9
2015120059103,2,2,2,2,27,6,2,0,0,1,0,0,9,1,9
2015120059103,2,3,2,1,6,2,3,0,0,2,0,0,9,1,9
2015120059103,2,4,2,2,3,1,3,0,0,2,0,0,9,1,9
2015120059556,1,1,3,1,9,2,3,5,2,0,0,0,0,1,3
2015120060763,2,1,1,1,25,5,3,0,0,0,0,0,1,1,10
2015120060997,1,1,3,1,11,3,3,5,3,0,0,0,0,2,10
2015120061310,1,1,1,2,19,4,3,0,0,0,0,0,1,1,3
2015120062329,1,1,3,1,13,3,3,7,3,0,0,0,0,1,7
2015120062645,2,1,1,1,44,7,3,0,0,0,0,0,1,1,7
2015120062697,2,1,1,1,19,4,3,0,0,0,0,0,1,1,2
2015120063008,1,1,1,1,48,8,3,0,0,0,0,0,5,1,4
2015120063592,2,1,2,1,24,5,3,0,0,2,0,0,9,1,2
2015120063684,2,1,1,2,42,7,3,0,0,0,0,0,9,2,10
2015120063772,1,1,3,1,15,3,3,10,9,0,0,0,0,1,3
2015120063837,1,1,3,2,38,7,3,5,1,0,0,0,0,1,10
2015120064497,1,1,2,2,20,4,3,0,0,1,0,0,9,1,7
2015120064497,1,2,2,2,2,1,3,0,0,2,0,0,9,1,7
2015120064723,2,1,1,1,16,4,3,0,0,0,0,0,1,1,2
2015120064875,1,1,1,2,23,5,3,0,0,0,0,0,9,1,2
2015120065687,2,1,1,1,29,6,2,0,0,0,0,0,1,1,9
2015120066088,2,1,1,1,48,8,3,0,0,0,0,0,1,1,2
2015120066932,2,1,1,1,24,5,3,0,0,0,0,0,1,1,8
2015120067424,2,1,1,2,41,7,3,0,0,0,0,0,9,2,9
2015120067543,1,1,3,1,41,7,3,5,9,0,0,0,0,1,10
2015120067816,2,1,1,1,20,4,3,0,0,0,0,0,1,1,10
2015120067882,1,1,1,2,39,7,2,0,0,0,0,0,9,1,2
2015120068376,1,1,1,1,56,9,3,0,0,0,0,0,9,3,8
2015120068376,2,2,1,2,45,7,3,0,0,0,0,0,9,2,9
2015120072063,2,1,1,2,13,3,3,0,0,0,0,0,1,2,8
2015120072844,2,1,2,2,37,7,3,0,0,1,0,0,9,-1,-1
2015120072844,2,2,2,2,6,2,3,0,0,2,0,0,9,-1,-1
2015120076038,2,1,1,2,38,7,3,0,0,0,0,0,1,1,8
2015120077852,2,1,1,1,31,6,2,0,0,0,0,0,1,1,8
2015120078218,2,1,1,1,42,7,3,0,0,0,0,0,9,2,9
2015120078343,1,1,1,1,45,7,3,0,0,0,0,0,3,1,2
2015120078401,1,1,1,2,41,7,3,0,0,0,0,0,9,1,9
2015120078596,1,1,1,1,16,4,3,0,0,0,0,0,2,2,9
2015120078596,1,2,3,2,18,4,3,5,1,0,0,0,0,-1,-1
2015120078784,1,1,1,1,14,3,3,0,0,0,0,0,1,1,6
2015120078796,1,1,1,1,54,8,3,0,0,0,0,0,20,-1,-1
2015120078962,2,1,1,2,33,6,3,0,0,0,0,0,1,1,8
2015120079130,1,1,1,1,35,6,3,0,0,0,0,0,5,2,9
2015120079723,1,1,3,1,41,7,3,9,5,0,0,0,0,1,7
2015120079736,2,1,1,1,33,6,3,0,0,0,0,0,1,1,6
2015120079923,2,1,1,2,40,7,3,0,0,0,0,0,1,1,9
2015120080007,2,1,1,2,35,6,2,0,0,0,0,0,1,1,9
2015120080250,1,1,1,1,21,5,3,0,0,0,0,0,1,1,9
2015120080767,1,1,1,1,57,9,3,0,0,0,0,0,1,1,10
2015120081322,1,1,1,2,34,6,3,0,0,0,0,0,1,1,3
2015120082219,2,1,1,1,15,3,3,0,0,0,0,0,1,1,6
2015120082420,1,1,1,2,40,7,3,0,0,0,0,0,9,3,5
2015120082420,2,2,1,1,24,5,3,0,0,0,0,0,9,3,9
2015120082789,2,1,1,1,30,6,3,0,0,0,0,0,4,1,9
2015120083036,2,1,1,1,13,3,3,0,0,0,0,0,1,1,10
2015120083037,2,1,1,1,17,4,3,0,0,0,0,0,2,1,2
2015120083286,3,1,1,1,71,10,3,0,0,0,0,0,9,1,4
2015120083286,4,2,1,1,44,7,3,0,0,0,0,0,5,1,9
2015120084040,1,1,1,2,16,4,3,0,0,0,0,0,2,1,8
2015120084738,1,1,3,1,15,3,3,6,9,0,0,0,0,1,9
2015120085329,1,1,1,1,90,11,3,0,0,0,0,0,9,2,9
2015120086423,2,1,1,2,24,5,3,0,0,0,0,0,1,1,3
2015120087333,1,1,1,1,14,3,3,0,0,0,0,0,1,1,10
2015120088039,1,1,1,2,21,5,3,0,0,0,0,0,9,1,10
2015120088039,1,2,2,2,21,5,3,0,0,1,0,0,9,1,10
2015120088423,1,1,2,2,75,10,2,0,0,2,0,0,9,1,6
2015120088461,2,1,1,2,15,3,3,0,0,0,0,0,1,1,8
2015120088462,3,1,1,1,19,4,3,0,0,0,0,0,1,1,6
2015120088896,1,1,1,1,17,4,3,0,0,0,0,0,3,2,6
2015120089046,1,1,1,1,18,4,2,0,0,0,0,0,1,3,9
2015120089161,1,1,1,2,20,4,3,0,0,0,0,0,1,1,6
2015120090614,1,1,1,1,17,4,3,0,0,0,0,0,1,1,9
2015120091928,2,1,1,1,44,7,3,0,0,0,0,0,9,-1,-1
2015120091928,3,2,1,1,43,7,3,0,0,0,0,0,9,1,8
2015120092029,1,1,1,1,23,5,3,0,0,0,0,0,2,1,3
2015120092367,1,1,2,2,20,4,3,0,0,1,0,0,8,-1,-1
2015120092367,1,2,2,2,23,5,3,0,0,2,0,0,8,1,10
2015120092873,1,1,1,1,25,5,3,0,0,0,0,0,1,1,8
2015120094773,2,1,2,1,5,1,3,0,0,2,0,0,9,1,10
2015120096830,1,1,1,1,28,6,3,0,0,0,0,0,19,1,1
2015120097074,1,1,3,2,23,5,3,6,9,0,0,0,0,1,5
2015120098909,2,1,1,1,6,2,3,0,0,0,0,0,1,1,5
2015120099920,1,1,3,2,64,9,3,5,1,0,0,0,0,-1,-1
2015120101127,1,1,1,2,32,6,2,0,0,0,0,0,1,1,5
2015120101130,1,1,1,1,33,6,3,0,0,0,0,0,1,-1,-1
2015120101156,1,1,1,1,17,4,3,0,0,0,0,0,1,1,3
2015120101355,1,1,1,1,15,3,2,0,0,0,0,0,1,1,9
2015120102049,1,1,1,1,50,8,3,0,0,0,0,0,9,1,8
2015120102049,1,2,2,2,46,8,3,0,0,1,0,0,9,1,3
2015120102830,2,1,2,1,40,7,3,0,0,0,0,0,5,1,7
2015120103275,1,1,1,1,36,7,3,0,0,0,0,0,1,3,6
2015120103297,1,1,1,1,46,8,2,0,0,0,0,0,9,1,8
2015120103674,1,1,1,2,35,6,3,0,0,0,0,0,1,1,8
2015120104244,1,1,1,2,26,6,3,0,0,0,0,0,1,1,9
2015120104282,1,1,1,1,19,4,3,0,0,0,0,0,9,1,10
2015120105086,1,1,1,1,19,4,2,0,0,0,0,0,3,1,3
2015120105418,1,1,3,1,4,1,2,5,1,0,0,0,0,-1,-1
2015120105542,2,1,1,1,54,8,3,0,0,0,0,0,1,1,7
2015120105583,1,1,3,1,32,6,3,6,9,0,0,0,0,3,8
2015120105603,1,1,1,2,45,7,3,0,0,0,0,0,1,1,10
2015120105719,2,1,1,1,62,9,3,0,0,0,0,0,1,1,2
2015120106336,1,1,3,1,27,6,3,9,9,0,0,0,0,1,3
2015120106795,1,1,1,2,50,8,3,0,0,0,0,0,9,3,9
2015120107832,1,1,1,1,65,9,2,0,0,0,0,0,9,1,7
2015120107832,1,2,2,2,53,8,2,0,0,1,0,0,9,1,7
2015120108540,3,1,1,1,58,9,3,0,0,0,0,0,8,3,5
2015120109373,2,1,3,1,25,5,3,9,9,0,0,0,0,1,2
2015120109513,1,1,1,2,72,10,3,0,0,0,0,0,9,1,10
2015120109639,2,1,1,1,17,4,3,0,0,0,0,0,2,1,2
2015120110043,2,1,1,1,25,5,3,0,0,0,0,0,2,1,3
2015120110111,2,1,2,2,63,9,3,0,0,1,0,0,9,2,10
2015120110285,1,1,1,2,43,7,3,0,0,0,0,0,9,1,3
2015120110372,2,1,1,1,43,7,3,0,0,0,0,0,4,-1,-1
2015120111060,1,1,1,1,44,7,3,0,0,0,0,0,1,1,10
2015120111137,1,1,1,1,24,5,3,0,0,0,0,0,3,1,4
2015120111177,2,1,2,2,40,7,3,0,0,1,0,0,8,1,7
2015120111323,1,1,1,1,33,6,3,0,0,0,0,0,19,3,8
2015120111420,1,1,3,1,7,2,3,1,1,0,0,0,0,1,8
2015120111837,1,1,1,1,52,8,3,0,0,0,0,0,9,1,7
2015120111837,2,2,1,1,47,8,3,0,0,0,0,0,9,3,5
2015120111925,1,1,1,1,17,4,2,0,0,0,0,0,1,1,7
2015120113215,1,1,1,1,25,5,3,0,0,0,0,0,9,1,9
2015120113215,2,2,1,2,49,8,3,0,0,0,0,0,9,1,10
2015120113215,2,3,2,2,20,4,3,0,0,1,0,0,9,1,10
2015120114230,2,1,1,2,27,6,3,0,0,0,0,0,9,2,9
2015120115891,1,1,1,1,38,7,3,0,0,0,0,0,1,1,9
2015120116598,1,1,3,2,27,6,3,6,9,0,0,0,0,1,8
2015120117129,1,1,1,1,39,7,3,0,0,0,0,0,3,2,9
2015120117216,1,1,1,1,16,4,3,0,0,0,0,0,2,1,3
2015120117312,2,1,1,1,53,8,2,0,0,0,0,0,1,1,9
2015120117791,1,1,1,1,24,5,3,0,0,0,0,0,5,1,6
2015120118489,1,1,3,2,3,1,3,10,9,0,0,0,0,1,6
2015120118878,1,1,1,1,31,6,2,0,0,0,0,0,1,1,9
2015120119367,1,1,1,2,67,10,3,0,0,0,0,0,9,2,10
2015120119379,1,1,1,2,36,7,3,0,0,0,0,0,9,3,5
2015120119379,1,2,2,1,7,2,3,0,0,2,0,0,9,3,5
2015120119379,1,3,2,2,6,2,3,0,0,2,0,0,9,3,5
2015120119410,1,1,3,1,28,6,3,9,5,0,0,0,0,3,8
2015120120175,1,1,1,1,30,6,3,0,0,0,0,0,9,1,2
2015120120708,1,1,1,1,16,4,3,0,0,0,0,0,1,1,10
2015120120760,1,2,2,2,27,6,3,0,0,1,0,0,9,1,7
2015120120760,2,1,1,2,17,4,3,0,0,0,0,0,9,3,5
2015120121428,2,1,1,2,37,7,3,0,0,0,0,0,9,-1,-1
2015120121428,2,2,2,2,25,5,3,0,0,1,0,0,9,1,8
2015120121589,1,1,1,1,30,6,3,0,0,0,0,0,9,1,7
2015120122222,1,1,3,2,57,9,3,1,2,0,0,0,0,1,-1
2015120122306,1,1,3,2,89,11,2,5,1,0,0,0,0,1,10
2015120122764,2,1,1,1,62,9,3,0,0,0,0,0,9,1,1
2015120123420,2,1,1,2,52,8,3,0,0,0,0,0,1,1,9
2015120123700,2,1,1,1,54,8,3,0,0,0,0,0,1,1,7
2015120123731,1,1,1,1,24,5,3,0,0,0,0,0,1,1,9
2015120124285,2,1,1,2,45,7,3,0,0,0,0,0,19,1,9
2015120124464,2,1,1,2,33,6,3,0,0,0,0,0,1,-1,-1
2015120124464,2,2,2,1,3,1,3,0,0,0,0,0,1,-1,-1
2015120124600,2,1,1,1,52,8,3,0,0,0,0,0,19,1,3
2015120125245,1,1,1,1,44,7,3,0,0,0,0,0,9,1,10
2015120125747,2,1,1,1,56,9,3,0,0,0,0,0,1,1,5
2015120126801,1,1,1,2,26,6,3,0,0,0,0,0,1,1,6
2015120127674,1,1,1,1,58,9,2,0,0,0,0,0,5,1,10
2015120127677,1,1,1,1,80,11,3,0,0,0,0,0,9,1,2
2015120127833,1,1,3,1,11,3,2,10,1,0,0,0,0,1,3
2015120128027,2,1,1,1,22,5,3,0,0,0,0,0,1,1,7
2015120128602,1,1,1,2,25,5,3,0,0,0,0,0,9,1,1
2015120128602,1,2,2,2,25,5,3,0,0,1,0,0,9,1,1
2015120128602,1,3,2,2,25,5,3,0,0,2,0,0,9,1,1
2015120129350,1,1,1,2,19,4,3,0,0,0,0,0,9,2,9
2015120129350,1,2,2,2,27,6,3,0,0,1,0,0,9,-1,-1
2015120129660,1,1,1,1,37,7,2,0,0,0,0,0,9,3,7
2015120129808,1,1,1,1,74,10,3,0,0,0,0,0,1,1,10
2015120129985,1,1,1,2,21,5,3,0,0,0,0,0,9,3,8
2015120130093,1,1,1,2,46,8,3,0,0,0,0,0,9,1,5
2015120130760,1,1,1,1,22,5,2,0,0,0,0,0,9,1,2
2015120130760,2,2,1,2,29,6,3,0,0,0,0,0,9,1,9
2015120131376,2,1,1,1,56,9,3,0,0,0,0,0,1,1,10
2015120132560,2,1,1,2,10,2,3,0,0,0,0,0,1,1,2
2015120133678,2,1,1,1,27,6,3,0,0,0,0,0,1,1,8
2015120134199,2,1,1,2,39,7,3,0,0,0,0,0,1,1,7
2015120134423,2,1,1,2,24,5,3,0,0,0,0,0,1,-1,-1
2015120134711,1,1,1,1,40,7,3,0,0,0,0,0,9,1,1
2015120134711,1,3,2,2,24,5,3,0,0,2,0,0,9,1,1
2015120134711,2,2,1,2,23,5,3,0,0,0,0,0,19,3,9
2015120136175,2,1,1,2,67,10,3,0,0,0,0,0,9,3,6
2015120136175,2,2,2,1,7,2,3,0,0,2,0,0,9,3,6
2015120137276,1,1,1,1,41,7,3,0,0,0,0,0,1,1,9
2015120137752,1,1,1,1,43,7,3,0,0,0,0,0,2,3,6
2015120139101,2,1,1,1,45,7,3,0,0,0,0,0,1,1,5
2015120139463,1,1,1,2,61,9,3,0,0,0,0,0,9,1,8
2015120139463,2,2,1,1,18,4,2,0,0,0,0,0,3,1,9
2015120139885,1,1,1,1,35,6,3,0,0,0,0,0,3,1,9
2015120140128,1,1,2,2,6,2,3,0,0,0,2,0,11,1,-1
2015120140238,3,1,1,1,17,4,2,0,0,0,0,0,2,1,7
2015120140610,1,1,1,1,28,6,3,0,0,0,0,0,9,2,10
2015120141022,1,1,3,1,62,9,3,5,1,0,0,0,0,2,6
2015120141120,1,1,3,2,5,1,3,6,9,0,0,0,0,1,8
2015120141365,1,1,3,2,18,4,3,6,9,0,0,0,0,2,10
2015120142132,1,1,1,2,42,7,3,0,0,0,0,0,9,1,6
2015120142545,2,1,1,2,16,4,3,0,0,0,0,0,1,2,9
2015120142879,1,1,1,1,23,5,3,0,0,0,0,0,1,1,8
2015120143629,2,1,1,1,25,5,3,0,0,0,0,0,1,1,3
2015120145028,1,1,2,2,86,11,3,0,0,0,4,0,11,1,3
2015120145227,1,1,3,2,33,6,3,6,6,0,0,0,0,-1,-1
2015120145257,2,1,1,1,56,9,3,0,0,0,0,0,4,-1,-1
2015120145360,1,1,1,1,45,7,3,0,0,0,0,0,3,1,4
2015120145808,1,1,3,1,30,6,3,1,3,0,0,0,0,1,7
2015120147239,2,1,1,2,30,6,3,0,0,0,0,0,9,2,6
2015120147508,1,1,3,1,36,7,2,9,7,0,0,0,0,2,6
2015120148132,2,1,1,2,32,6,3,0,0,0,0,0,1,1,9
2015120148272,1,1,1,2,32,6,3,0,0,0,0,0,9,1,9
2015120148292,1,1,1,2,21,5,3,0,0,0,0,0,2,1,7
2015120151207,2,1,1,1,34,6,2,0,0,0,0,0,1,-1,-1
2015120153162,1,1,1,2,27,6,3,0,0,0,0,0,9,1,9
2015120153162,2,2,1,1,52,8,3,0,0,0,0,0,5,1,7
2015120153404,2,1,1,1,17,4,3,0,0,0,0,0,1,1,10
2015120153554,1,1,3,1,56,9,3,9,5,0,0,0,0,1,7
2015120155445,1,1,1,2,22,5,3,0,0,0,0,0,9,1,10
2015120155737,1,1,3,1,11,3,3,9,7,0,0,0,0,1,2
2015120156573,1,1,3,1,16,4,3,8,9,0,0,0,0,1,6
2015120157305,1,1,1,1,40,7,3,0,0,0,0,0,1,1,9
2015120157720,1,1,3,2,65,9,3,5,3,0,0,0,0,1,4
2015120158111,2,1,1,1,20,4,3,0,0,0,0,0,3,3,9
2015120158432,1,1,3,1,11,3,3,5,4,0,0,0,0,-1,-1
2015120158726,1,1,3,2,10,2,3,5,2,0,0,0,0,-1,-1
2015120159069,2,1,1,1,38,7,3,0,0,0,0,0,9,1,6
2015120159069,2,2,2,1,6,2,3,0,0,2,0,0,9,1,6
2015120159069,2,3,2,1,4,1,3,0,0,2,0,0,9,1,6
2015120159216,1,1,3,2,9,2,3,5,1,0,0,0,0,1,5
2015120159413,2,1,1,2,24,5,3,0,0,0,0,0,1,1,7
2015120159500,1,1,1,2,25,5,2,0,0,0,0,0,1,1,3
2015120159727,2,1,1,1,11,3,3,0,0,0,0,0,1,1,9
2015120160984,2,1,1,1,37,7,3,0,0,0,0,0,9,1,9
2015120161044,1,1,1,1,50,8,3,0,0,0,0,0,9,1,1
2015120161044,1,2,2,1,52,8,3,0,0,1,0,0,9,1,1
2015120161044,1,3,2,2,48,8,3,0,0,2,0,0,9,1,1
2015120161044,1,4,2,2,18,4,3,0,0,2,0,0,9,1,1
2015120161044,2,5,1,2,20,4,3,0,0,0,0,0,9,1,7
2015120161743,1,1,1,1,52,8,3,0,0,0,0,0,5,1,2
2015120161743,1,2,2,2,42,7,3,0,0,0,0,0,5,1,2
2015120162878,1,1,1,1,25,5,3,0,0,0,0,0,9,2,10
2015120164065,1,1,1,1,17,4,3,0,0,0,0,0,2,3,10
2015120164122,2,1,1,2,29,6,3,0,0,0,0,0,1,1,9
2015120164292,1,1,3,2,30,6,3,9,5,0,0,0,0,1,8
2015120165245,2,1,1,1,51,8,3,0,0,0,0,0,9,3,10
2015120165245,2,2,2,1,8,2,3,0,0,2,0,0,9,3,10
2015120165245,2,3,2,2,16,4,2,0,0,1,0,0,9,3,10
2015120165245,2,4,2,2,15,3,2,0,0,2,0,0,9,3,10
2015120165839,1,1,3,2,19,4,3,8,4,0,0,0,0,1,10
2015120165890,1,1,1,1,44,7,2,0,0,0,0,0,1,1,3
2015120166450,1,1,1,1,57,9,3,0,0,0,0,0,5,2,5
2015120166598,1,1,3,1,52,8,2,5,1,0,0,0,0,1,10
2015120166598,1,2,3,2,52,8,2,5,1,0,0,0,0,1,10
2015120167205,1,1,1,2,21,5,3,0,0,0,0,0,9,1,3
2015120167717,2,1,1,1,46,8,3,0,0,0,0,0,4,1,9
2015120167897,1,1,1,1,17,4,3,0,0,0,0,0,2,1,9
2015120168110,1,1,1,1,24,5,3,0,0,0,0,0,4,1,3
2015120169533,2,1,1,2,47,8,3,0,0,0,0,0,1,1,9
2015120169696,1,1,3,1,51,8,3,9,5,0,0,0,0,1,5
2015120169836,1,1,3,1,11,3,3,9,5,0,0,0,0,2,8
2015120170283,1,1,3,2,17,4,3,5,4,0,0,0,0,1,10
2015120171432,2,1,1,1,16,4,3,0,0,0,0,0,1,3,10
2015120172031,1,1,1,1,32,6,3,0,0,0,0,0,9,1,4
2015120172423,2,1,1,1,65,9,3,0,0,0,0,0,1,1,7
2015120172433,1,1,3,1,8,2,3,4,4,0,0,0,0,1,10
2015120173131,1,1,1,2,80,11,3,0,0,0,0,0,9,2,9
2015120173744,1,1,1,1,30,6,2,0,0,0,0,0,3,1,3
2015120173751,1,1,1,2,23,5,3,0,0,0,0,0,9,-1,-1
2015120173899,2,1,1,2,49,8,2,0,0,0,0,0,2,1,9
2015120174490,1,1,1,1,55,8,3,0,0,0,0,0,3,1,2
2015120174523,2,1,1,2,39,7,3,0,0,0,0,0,1,1,6
2015120174552,2,1,1,1,14,3,3,0,0,0,0,0,1,1,2
2015120175206,1,1,1,2,20,4,3,0,0,0,0,0,9,-1,-1
2015120175618,1,1,1,2,50,8,3,0,0,0,0,0,1,1,7
2015120176687,2,1,1,2,36,7,3,0,0,0,0,0,9,1,9
2015120176845,1,1,1,2,94,11,3,0,0,0,0,0,1,-1,-1
2015120177609,1,1,3,1,21,5,3,5,3,0,0,0,0,1,10
2015120178281,1,1,3,1,12,3,3,5,1,0,0,0,0,-1,-1
2015120178373,2,1,1,1,56,9,3,0,0,0,0,0,5,2,9
2015120178641,2,1,1,2,54,8,3,0,0,0,0,0,1,1,5
2015120179143,1,1,1,1,22,5,2,0,0,0,0,0,9,3,8
2015120179143,2,2,1,2,53,8,3,0,0,0,0,0,9,1,6
2015120180032,1,1,3,2,49,8,2,9,9,0,0,0,0,1,6
2015120180492,1,1,3,1,25,5,3,1,3,0,0,0,0,1,3
2015120180588,2,1,1,1,20,4,3,0,0,0,0,0,1,1,3
2015120180656,1,1,1,1,23,5,3,0,0,0,0,0,1,-1,-1
2015120181749,1,1,1,1,64,9,3,0,0,0,0,0,1,1,6
2015120181769,1,1,1,2,19,4,3,0,0,0,0,0,1,1,10
2015120182757,1,1,1,2,21,5,3,0,0,0,0,0,9,1,6
2015120182757,1,2,2,1,28,6,3,0,0,1,0,0,9,3,5
2015120183654,1,1,1,1,16,4,3,0,0,0,0,0,2,1,9
2015120183780,1,1,3,1,53,8,3,5,3,0,0,0,0,1,8
2015120184165,1,1,2,2,21,5,3,0,0,1,0,0,9,1,8
2015120184165,1,2,1,2,28,6,3,0,0,0,0,0,9,1,8
2015120184836,2,1,1,1,15,3,3,0,0,0,0,0,1,1,9
2015120185754,1,1,1,2,53,8,3,0,0,0,0,0,9,1,6
2015120185754,2,2,1,2,23,5,3,0,0,0,0,0,9,1,6
2015120185785,1,1,2,2,28,6,3,0,0,0,4,0,11,1,5
2015120185968,1,1,3,1,60,9,3,1,1,0,0,0,0,-1,-1
2015120186848,1,1,3,1,15,3,3,9,8,0,0,0,0,1,3
2015120187167,1,1,1,1,44,7,2,0,0,0,0,0,1,1,3
2015120187569,2,1,1,1,36,7,3,0,0,0,0,0,1,1,3
2015120188010,1,1,1,2,46,8,2,0,0,0,0,0,9,1,1
2015120188010,1,2,2,2,37,7,2,0,0,1,0,0,9,1,5
2015120188595,1,1,1,1,31,6,3,0,0,0,0,0,1,1,3
2015120189734,1,1,1,1,22,5,3,0,0,0,0,0,1,1,5
2015120190071,2,1,1,1,23,5,2,0,0,0,0,0,1,1,6
2015120190875,1,1,1,1,25,5,3,0,0,0,0,0,9,2,9
2015120190875,1,2,2,1,63,9,3,0,0,1,0,0,9,2,9
2015120191924,2,1,2,2,31,6,3,0,0,1,0,0,9,2,6
2015120191924,2,2,2,2,10,2,3,0,0,2,0,0,9,2,6
2015120192317,1,1,1,2,36,7,3,0,0,0,0,0,2,3,8
2015120192466,1,1,1,2,45,7,3,0,0,0,0,0,9,1,3
2015120192466,2,2,1,1,42,7,2,0,0,0,0,0,9,1,10
2015120192466,2,3,2,2,48,8,2,0,0,1,0,0,9,1,10
2015120192466,2,4,2,1,15,3,3,0,0,2,0,0,9,1,10
2015120193172,1,1,1,1,28,6,3,0,0,0,0,0,1,1,8
2015120194117,1,1,3,1,30,6,3,8,8,0,0,0,0,1,8
2015120194496,1,1,1,1,38,7,3,0,0,0,0,0,9,1,4
2015120194496,1,2,2,1,70,10,3,0,0,1,0,0,9,-1,-1
2015120194496,2,3,1,1,50,8,3,0,0,0,0,0,9,3,10
2015120194542,1,1,1,2,53,8,2,0,0,0,0,0,9,3,8
2015120194542,2,2,1,2,37,7,2,0,0,0,0,0,9,1,10
2015120196073,2,1,1,1,17,4,3,0,0,0,0,0,1,1,3
2015120196776,1,1,1,1,25,5,3,0,0,0,0,0,9,3,9
2015120197220,1,1,2,2,65,9,3,0,0,0,4,0,11,1,4
2015120197220,1,2,2,2,85,11,3,0,0,0,4,0,11,1,4
2015120197220,1,3,2,2,89,11,3,0,0,0,4,0,11,1,3
2015120197464,1,1,1,1,22,5,3,0,0,0,0,0,1,1,7
2015120197533,1,1,1,1,15,3,3,0,0,0,0,0,1,3,10
2015120197753,1,1,1,1,60,9,3,0,0,0,0,0,3,3,7
2015120197990,1,1,1,2,25,5,3,0,0,0,0,0,9,-1,-1
2015120198121,2,1,1,1,18,4,3,0,0,0,0,0,1,1,10
2015120199180,2,1,1,1,17,4,2,0,0,0,0,0,3,2,6
2015120199336,1,1,1,1,48,8,3,0,0,0,0,0,9,1,7
2015120199336,2,2,1,2,40,7,2,0,0,0,0,0,9,2,4
2015120199336,2,3,2,1,36,7,3,0,0,1,0,0,9,2,2
2015120199970,1,1,1,1,29,6,2,0,0,0,0,0,5,1,6
2015120200065,2,1,1,2,23,5,3,0,0,0,0,0,1,1,3
2015120201493,2,1,1,2,50,8,2,0,0,0,0,0,1,1,9
2015120201577,2,1,1,1,34,6,3,0,0,0,0,0,1,1,6
2015120202384,2,1,1,2,46,8,3,0,0,0,0,0,9,1,7
2015120202384,2,2,2,2,28,6,3,0,0,1,0,0,9,1,7
2015120202384,2,3,2,2,69,10,3,0,0,2,0,0,9,2,9
2015120202384,2,4,2,2,30,6,3,0,0,2,0,0,9,1,3
2015120202454,1,1,1,2,52,8,3,0,0,0,0,0,9,1,9
2015120202525,3,1,1,1,46,8,2,0,0,0,0,0,9,2,9
2015120202525,3,2,2,2,45,7,2,0,0,1,0,0,9,2,9
2015120203734,1,1,3,2,28,6,3,9,8,0,0,0,0,1,3
2015120203980,1,1,1,1,26,6,3,0,0,0,0,0,19,1,5
2015120204373,1,1,3,1,12,3,3,10,3,0,0,0,0,1,9
2015120204774,1,1,3,2,46,8,3,6,9,0,0,0,0,1,7
2015120205123,1,1,1,1,26,6,3,0,0,0,0,0,1,1,10
2015120205391,1,1,1,2,23,5,3,0,0,0,0,0,9,1,4
2015120206004,2,1,1,2,23,5,3,0,0,0,0,0,1,1,7
2015120206440,1,1,1,1,18,4,3,0,0,0,0,0,1,1,10
2015120206654,1,1,1,1,24,5,3,0,0,0,0,0,9,1,3
2015120206654,2,2,1,1,29,6,3,0,0,0,0,0,8,1,6
2015120206654,2,3,2,2,29,6,3,0,0,2,0,0,8,1,9
2015120207107,1,1,1,2,19,4,3,0,0,0,0,0,9,1,9
2015120207107,2,2,1,2,22,5,3,0,0,0,0,0,9,2,8
2015120207162,1,1,1,2,17,4,3,0,0,0,0,0,9,1,1
2015120207998,2,1,1,1,39,7,3,0,0,0,0,0,1,1,10
2015120208990,2,1,1,1,22,5,3,0,0,0,0,0,1,1,7
2015120209044,2,1,1,1,50,8,3,0,0,0,0,0,9,1,7
2015120209365,1,1,1,2,24,5,3,0,0,0,0,0,1,1,10
2015120210239,1,1,1,1,16,4,3,0,0,0,0,0,1,1,7
2015120210741,1,1,1,1,23,5,3,0,0,0,0,0,1,1,10
2015120211489,1,1,3,1,30,6,3,4,2,0,0,0,0,1,8
2015120211828,1,1,1,2,20,4,3,0,0,0,0,0,9,-1,-1
2015120212394,2,1,1,2,56,9,3,0,0,0,0,0,1,1,10
2015120212400,1,1,3,2,20,4,3,6,9,0,0,0,0,1,10
2015120212448,1,1,1,1,20,4,3,0,0,0,0,0,3,2,10
2015120214202,1,1,1,1,71,10,3,0,0,0,0,0,9,-1,-1
2015120214202,2,2,1,2,55,8,2,0,0,0,0,0,1,1,8
2015120214781,2,1,1,1,13,3,3,0,0,0,0,0,1,1,5
2015120215367,2,1,1,1,31,6,3,0,0,0,0,0,3,1,5
2015120215399,2,1,1,1,68,10,3,0,0,0,0,0,1,1,7
2015120216694,2,1,1,1,54,8,3,0,0,0,0,0,1,1,10
2015120217284,1,1,1,1,79,11,3,0,0,0,0,0,9,-1,-1
2015120217405,1,1,1,2,54,8,3,0,0,0,0,0,2,1,10
2015120217519,1,1,1,1,18,4,3,0,0,0,0,0,19,1,2
2015120217519,2,2,1,2,39,7,3,0,0,0,0,0,19,1,6
2015120217873,1,1,3,2,30,6,3,6,9,0,0,0,0,3,7
2015120218162,1,1,1,2,50,8,3,0,0,0,0,0,9,1,9
